Design Name,SKU,Source ZIP,Source Image,Role,Sequence,Original Storage Path,Thumbnail Storage Path,Local Thumbnail
ROCK ARMANI GREY,VIT-60120-8.50-GLO-MAR-WHIT-166,glossy 4.zip,glossy 4/ROCK ARMANI GREY/ROCK ARMANI GREY_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-166/originals/ROCK ARMANI GREY_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-166/thumbnails/rock-armani-grey-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-166/rock-armani-grey-r1.webp
ROCK ARMANI GREY,VIT-60120-8.50-GLO-MAR-WHIT-166,glossy 4.zip,glossy 4/ROCK ARMANI GREY/ROCK ARMANI GREY_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-166/originals/ROCK ARMANI GREY_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-166/thumbnails/rock-armani-grey-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-166/rock-armani-grey-r2.webp
ROCK ARMANI GREY,VIT-60120-8.50-GLO-MAR-WHIT-166,glossy 4.zip,glossy 4/ROCK ARMANI GREY/ROCK ARMANI GREY_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-166/originals/ROCK ARMANI GREY_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-166/thumbnails/rock-armani-grey-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-166/rock-armani-grey-r3.webp
ROCK ARMANI GREY,VIT-60120-8.50-GLO-MAR-WHIT-166,glossy 4.zip,glossy 4/ROCK ARMANI GREY/ROCK ARMANI GREY_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-166/originals/ROCK ARMANI GREY_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-166/thumbnails/rock-armani-grey-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-166/rock-armani-grey-r4.webp
ROCK ROYAL BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-167,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BEIGE/ROCK ROYAL BEIGE_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-167/originals/ROCK ROYAL BEIGE_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-167/thumbnails/rock-royal-beige-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-167/rock-royal-beige-r1.webp
ROCK ROYAL BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-167,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BEIGE/ROCK ROYAL BEIGE_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-167/originals/ROCK ROYAL BEIGE_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-167/thumbnails/rock-royal-beige-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-167/rock-royal-beige-r2.webp
ROCK ROYAL BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-167,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BEIGE/ROCK ROYAL BEIGE_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-167/originals/ROCK ROYAL BEIGE_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-167/thumbnails/rock-royal-beige-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-167/rock-royal-beige-r3.webp
ROCK ROYAL BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-167,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BEIGE/ROCK ROYAL BEIGE_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-167/originals/ROCK ROYAL BEIGE_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-167/thumbnails/rock-royal-beige-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-167/rock-royal-beige-r4.webp
ROCK ROYAL BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-168,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BIANCO/ROCK ROYAL BIANCO_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-168/originals/ROCK ROYAL BIANCO_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-168/thumbnails/rock-royal-bianco-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-168/rock-royal-bianco-r1.webp
ROCK ROYAL BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-168,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BIANCO/ROCK ROYAL BIANCO_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-168/originals/ROCK ROYAL BIANCO_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-168/thumbnails/rock-royal-bianco-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-168/rock-royal-bianco-r2.webp
ROCK ROYAL BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-168,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BIANCO/ROCK ROYAL BIANCO_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-168/originals/ROCK ROYAL BIANCO_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-168/thumbnails/rock-royal-bianco-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-168/rock-royal-bianco-r3.webp
ROCK ROYAL BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-168,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BIANCO/ROCK ROYAL BIANCO_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-168/originals/ROCK ROYAL BIANCO_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-168/thumbnails/rock-royal-bianco-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-168/rock-royal-bianco-r4.webp
ROCK ROYAL BROWN,VIT-60120-8.50-GLO-MAR-WHIT-169,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BROWN/ROCK ROYAL BROWN_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-169/originals/ROCK ROYAL BROWN_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-169/thumbnails/rock-royal-brown-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-169/rock-royal-brown-r1.webp
ROCK ROYAL BROWN,VIT-60120-8.50-GLO-MAR-WHIT-169,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BROWN/ROCK ROYAL BROWN_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-169/originals/ROCK ROYAL BROWN_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-169/thumbnails/rock-royal-brown-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-169/rock-royal-brown-r2.webp
ROCK ROYAL BROWN,VIT-60120-8.50-GLO-MAR-WHIT-169,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BROWN/ROCK ROYAL BROWN_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-169/originals/ROCK ROYAL BROWN_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-169/thumbnails/rock-royal-brown-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-169/rock-royal-brown-r3.webp
ROCK ROYAL BROWN,VIT-60120-8.50-GLO-MAR-WHIT-169,glossy 4.1.zip,glossy 4.1/ROCK ROYAL BROWN/ROCK ROYAL BROWN_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-169/originals/ROCK ROYAL BROWN_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-169/thumbnails/rock-royal-brown-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-169/rock-royal-brown-r4.webp
ROCK ROYAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-170,glossy 4.1.zip,glossy 4.1/ROCK ROYAL GREY/ROCK ROYAL GREY_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-170/originals/ROCK ROYAL GREY_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-170/thumbnails/rock-royal-grey-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-170/rock-royal-grey-r1.webp
ROCK ROYAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-170,glossy 4.1.zip,glossy 4.1/ROCK ROYAL GREY/ROCK ROYAL GREY_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-170/originals/ROCK ROYAL GREY_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-170/thumbnails/rock-royal-grey-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-170/rock-royal-grey-r2.webp
ROCK ROYAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-170,glossy 4.1.zip,glossy 4.1/ROCK ROYAL GREY/ROCK ROYAL GREY_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-170/originals/ROCK ROYAL GREY_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-170/thumbnails/rock-royal-grey-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-170/rock-royal-grey-r3.webp
ROCK ROYAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-170,glossy 4.1.zip,glossy 4.1/ROCK ROYAL GREY/ROCK ROYAL GREY_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-170/originals/ROCK ROYAL GREY_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-170/thumbnails/rock-royal-grey-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-170/rock-royal-grey-r4.webp
ROME GREY,VIT-60120-8.50-GLO-MAR-WHIT-171,glossy 4.1.zip,glossy 4.1/ROME GREY/ROME GREY_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-171/originals/ROME GREY_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-171/thumbnails/rome-grey-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-171/rome-grey-p1.webp
ROME GREY,VIT-60120-8.50-GLO-MAR-WHIT-171,glossy 4.1.zip,glossy 4.1/ROME GREY/ROME GREY_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-171/originals/ROME GREY_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-171/thumbnails/rome-grey-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-171/rome-grey-p2.webp
ROME IVORY,VIT-60120-8.50-GLO-MAR-WHIT-172,glossy 4.1.zip,glossy 4.1/ROME IVORY/ROME IVORY P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-172/originals/ROME IVORY P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-172/thumbnails/rome-ivory-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-172/rome-ivory-p1.webp
ROME IVORY,VIT-60120-8.50-GLO-MAR-WHIT-172,glossy 4.1.zip,glossy 4.1/ROME IVORY/ROME IVORY P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-172/originals/ROME IVORY P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-172/thumbnails/rome-ivory-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-172/rome-ivory-p2.webp
SATORI CREMA,VIT-60120-8.50-GLO-MAR-WHIT-173,glossy 4.1.zip,glossy 4.1/SATORI CREMA/SATORI CREMA_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-173/originals/SATORI CREMA_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-173/thumbnails/satori-crema-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-173/satori-crema-r1.webp
SATORI CREMA,VIT-60120-8.50-GLO-MAR-WHIT-173,glossy 4.1.zip,glossy 4.1/SATORI CREMA/SATORI CREMA_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-173/originals/SATORI CREMA_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-173/thumbnails/satori-crema-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-173/satori-crema-r2.webp
SATORI CREMA,VIT-60120-8.50-GLO-MAR-WHIT-173,glossy 4.1.zip,glossy 4.1/SATORI CREMA/SATORI CREMA_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-173/originals/SATORI CREMA_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-173/thumbnails/satori-crema-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-173/satori-crema-r3.webp
SATORI CREMA,VIT-60120-8.50-GLO-MAR-WHIT-173,glossy 4.1.zip,glossy 4.1/SATORI CREMA/SATORI CREMA_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-173/originals/SATORI CREMA_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-173/thumbnails/satori-crema-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-173/satori-crema-r4.webp
SATORI GREY,VIT-60120-8.50-GLO-MAR-WHIT-174,glossy 4.1.zip,glossy 4.1/SATORI GREY/SATORI GREY_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-174/originals/SATORI GREY_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-174/thumbnails/satori-grey-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-174/satori-grey-r1.webp
SATORI GREY,VIT-60120-8.50-GLO-MAR-WHIT-174,glossy 4.1.zip,glossy 4.1/SATORI GREY/SATORI GREY_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-174/originals/SATORI GREY_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-174/thumbnails/satori-grey-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-174/satori-grey-r2.webp
SATORI GREY,VIT-60120-8.50-GLO-MAR-WHIT-174,glossy 4.1.zip,glossy 4.1/SATORI GREY/SATORI GREY_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-174/originals/SATORI GREY_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-174/thumbnails/satori-grey-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-174/satori-grey-r3.webp
SATORI GREY,VIT-60120-8.50-GLO-MAR-WHIT-174,glossy 4.1.zip,glossy 4.1/SATORI GREY/SATORI GREY_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-174/originals/SATORI GREY_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-174/thumbnails/satori-grey-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-174/satori-grey-r4.webp
SHG HARVEST GREY,VIT-60120-8.50-GLO-MAR-WHIT-175,glossy 4.1.zip,glossy 4.1/SHG HARVEST GREY/SHG HARVEST GREY_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-175/originals/SHG HARVEST GREY_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-175/thumbnails/shg-harvest-grey-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-175/shg-harvest-grey-p1.webp
SHG HARVEST GREY,VIT-60120-8.50-GLO-MAR-WHIT-175,glossy 4.1.zip,glossy 4.1/SHG HARVEST GREY/SHG HARVEST GREY_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-175/originals/SHG HARVEST GREY_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-175/thumbnails/shg-harvest-grey-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-175/shg-harvest-grey-p2.webp
SHG HARVEST GREY,VIT-60120-8.50-GLO-MAR-WHIT-175,glossy 4.1.zip,glossy 4.1/SHG HARVEST GREY/SHG HARVEST GREY_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-175/originals/SHG HARVEST GREY_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-175/thumbnails/shg-harvest-grey-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-175/shg-harvest-grey-p3.webp
SHG HARVEST GREY,VIT-60120-8.50-GLO-MAR-WHIT-175,glossy 4.1.zip,glossy 4.1/SHG HARVEST GREY/SHG HARVEST GREY_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-175/originals/SHG HARVEST GREY_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-175/thumbnails/shg-harvest-grey-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-175/shg-harvest-grey-p4.webp
SHG HARVEST NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-176,glossy 4.1.zip,glossy 4.1/SHG HARVEST NATURAL/SHG HARVEST NATURAL_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-176/originals/SHG HARVEST NATURAL_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-176/thumbnails/shg-harvest-natural-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-176/shg-harvest-natural-p1.webp
SHG HARVEST NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-176,glossy 4.1.zip,glossy 4.1/SHG HARVEST NATURAL/SHG HARVEST NATURAL_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-176/originals/SHG HARVEST NATURAL_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-176/thumbnails/shg-harvest-natural-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-176/shg-harvest-natural-p2.webp
SHG HARVEST NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-176,glossy 4.1.zip,glossy 4.1/SHG HARVEST NATURAL/SHG HARVEST NATURAL_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-176/originals/SHG HARVEST NATURAL_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-176/thumbnails/shg-harvest-natural-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-176/shg-harvest-natural-p3.webp
SHG HARVEST NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-176,glossy 4.1.zip,glossy 4.1/SHG HARVEST NATURAL/SHG HARVEST NATURAL_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-176/originals/SHG HARVEST NATURAL_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-176/thumbnails/shg-harvest-natural-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-176/shg-harvest-natural-p4.webp
SHG MARKINA OLIVE,VIT-60120-8.50-GLO-MAR-WHIT-177,glossy 4.1.zip,glossy 4.1/SHG MARKINA OLIVE/SHG MARKINA OLIVE_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-177/originals/SHG MARKINA OLIVE_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-177/thumbnails/shg-markina-olive-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-177/shg-markina-olive-p1.webp
SHG MARKINA OLIVE,VIT-60120-8.50-GLO-MAR-WHIT-177,glossy 4.1.zip,glossy 4.1/SHG MARKINA OLIVE/SHG MARKINA OLIVE_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-177/originals/SHG MARKINA OLIVE_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-177/thumbnails/shg-markina-olive-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-177/shg-markina-olive-p2.webp
SHG MARKINA OLIVE,VIT-60120-8.50-GLO-MAR-WHIT-177,glossy 4.1.zip,glossy 4.1/SHG MARKINA OLIVE/SHG MARKINA OLIVE_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-177/originals/SHG MARKINA OLIVE_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-177/thumbnails/shg-markina-olive-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-177/shg-markina-olive-p3.webp
SHG_PLAZMA BROWN,VIT-60120-8.50-GLO-MAR-WHIT-178,glossy 4.1.zip,glossy 4.1/SHG_PLAZMA BROWN/SHG_PLAZMA BROWN_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-178/originals/SHG_PLAZMA BROWN_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-178/thumbnails/shg-plazma-brown-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-178/shg-plazma-brown-p1.webp
SHG_PLAZMA BROWN,VIT-60120-8.50-GLO-MAR-WHIT-178,glossy 4.1.zip,glossy 4.1/SHG_PLAZMA BROWN/SHG_PLAZMA BROWN_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-178/originals/SHG_PLAZMA BROWN_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-178/thumbnails/shg-plazma-brown-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-178/shg-plazma-brown-p2.webp
SHG_TERACON BLACK,VIT-60120-8.50-GLO-MAR-WHIT-179,glossy 4.1.zip,glossy 4.1/SHG_TERACON BLACK/SHG_TERACON BLACK P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-179/originals/SHG_TERACON BLACK P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-179/thumbnails/shg-teracon-black-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-179/shg-teracon-black-p1.webp
SHG_TERACON BLACK,VIT-60120-8.50-GLO-MAR-WHIT-179,glossy 4.1.zip,glossy 4.1/SHG_TERACON BLACK/SHG_TERACON BLACK P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-179/originals/SHG_TERACON BLACK P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-179/thumbnails/shg-teracon-black-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-179/shg-teracon-black-p2.webp
SHG_TERACON BLACK,VIT-60120-8.50-GLO-MAR-WHIT-179,glossy 4.1.zip,glossy 4.1/SHG_TERACON BLACK/SHG_TERACON BLACK P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-179/originals/SHG_TERACON BLACK P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-179/thumbnails/shg-teracon-black-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-179/shg-teracon-black-p3.webp
SOFTY CREMA,VIT-60120-8.50-GLO-MAR-WHIT-180,glossy 4.1.zip,glossy 4.1/SOFTY CREMA/SOFTY CREMA_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-180/originals/SOFTY CREMA_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-180/thumbnails/softy-crema-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-180/softy-crema-r1.webp
SOFTY CREMA,VIT-60120-8.50-GLO-MAR-WHIT-180,glossy 4.1.zip,glossy 4.1/SOFTY CREMA/SOFTY CREMA_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-180/originals/SOFTY CREMA_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-180/thumbnails/softy-crema-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-180/softy-crema-r2.webp
SOFTY CREMA,VIT-60120-8.50-GLO-MAR-WHIT-180,glossy 4.1.zip,glossy 4.1/SOFTY CREMA/SOFTY CREMA_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-180/originals/SOFTY CREMA_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-180/thumbnails/softy-crema-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-180/softy-crema-r3.webp
SOFTY CREMA,VIT-60120-8.50-GLO-MAR-WHIT-180,glossy 4.1.zip,glossy 4.1/SOFTY CREMA/SOFTY CREMA_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-180/originals/SOFTY CREMA_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-180/thumbnails/softy-crema-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-180/softy-crema-r4.webp
SONATA MINT,VIT-60120-8.50-GLO-MAR-WHIT-181,glossy 4.1.zip,glossy 4.1/SONATA MINT/SONATA MINT_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-181/originals/SONATA MINT_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-181/thumbnails/sonata-mint-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-181/sonata-mint-r1.webp
SONATA MINT,VIT-60120-8.50-GLO-MAR-WHIT-181,glossy 4.1.zip,glossy 4.1/SONATA MINT/SONATA MINT_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-181/originals/SONATA MINT_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-181/thumbnails/sonata-mint-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-181/sonata-mint-r2.webp
SONATA MINT,VIT-60120-8.50-GLO-MAR-WHIT-181,glossy 4.1.zip,glossy 4.1/SONATA MINT/SONATA MINT_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-181/originals/SONATA MINT_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-181/thumbnails/sonata-mint-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-181/sonata-mint-r3.webp
SONATA MINT,VIT-60120-8.50-GLO-MAR-WHIT-181,glossy 4.1.zip,glossy 4.1/SONATA MINT/SONATA MINT_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-181/originals/SONATA MINT_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-181/thumbnails/sonata-mint-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-181/sonata-mint-r4.webp
SONATA MINT,VIT-60120-8.50-GLO-MAR-WHIT-181,glossy 4.1.zip,glossy 4.1/SONATA MINT/SONATA MINT_R5.jpg,room,5,products/glossy/vit-60120-8-50-glo-mar-whit-181/originals/SONATA MINT_R5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-181/thumbnails/sonata-mint-r5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-181/sonata-mint-r5.webp
SONATA MINT,VIT-60120-8.50-GLO-MAR-WHIT-181,glossy 4.1.zip,glossy 4.1/SONATA MINT/SONATA MINT_R6.jpg,room,6,products/glossy/vit-60120-8-50-glo-mar-whit-181/originals/SONATA MINT_R6.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-181/thumbnails/sonata-mint-r6.webp,thumbnails/vit-60120-8-50-glo-mar-whit-181/sonata-mint-r6.webp
TELTOS BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-183,glossy 5.zip,glossy 5/TELTOS BEIGE/TELTOS BEIGE_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-183/originals/TELTOS BEIGE_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-183/thumbnails/teltos-beige-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-183/teltos-beige-p1.webp
TELTOS BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-183,glossy 5.zip,glossy 5/TELTOS BEIGE/TELTOS BEIGE_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-183/originals/TELTOS BEIGE_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-183/thumbnails/teltos-beige-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-183/teltos-beige-p2.webp
TELTOS BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-183,glossy 5.zip,glossy 5/TELTOS BEIGE/TELTOS BEIGE_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-183/originals/TELTOS BEIGE_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-183/thumbnails/teltos-beige-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-183/teltos-beige-p3.webp
